id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,fitness_of_dataset,fitness_of_bulkload,fitness_of_insert,error_bound,table_size,test_suite,preload_suite
20241210164121,0,1,0,0,0,datasets/covid,,alex,2463694,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210164144,1,0,0,0,0,datasets/covid,,alex,8486358,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210164306,0,0,0,0,1,datasets/covid,,alex,1132975,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210164351,0,1,0,0,0,datasets/covid,,alex,4388301,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210164447,1,0,0,0,0,datasets/covid,,alex,3560188,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210164546,0,0,0,0,1,datasets/covid,,alex,1116283,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210164705,0,1,0,0,0,datasets/covid,,alex,2510472,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210164739,1,0,0,0,0,datasets/covid,,alex,5913357,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210164901,0,0,0,0,1,datasets/covid,,alex,551664,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210164949,0,1,0,0,0,datasets/covid,,alex,4136131,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
